id_ppt,id_img,order,ppt,image,trial,x,y,duration,train
13,3,6,PP23,1049,11,315.500827814569,151.012779387417,0.302,TRUE
13,3,7,PP23,1049,11,186.697530864197,137.160011574074,0.324,TRUE
13,3,8,PP23,1049,11,214.807330827067,99.9353853383461,0.266,TRUE
13,3,9,PP23,1049,11,212.922885572139,49.3936567164179,0.402,TRUE
13,3,10,PP23,1049,11,180.67876344086,161.851058467742,0.186,TRUE
13,3,11,PP23,1049,11,587.90780141844,257.18085106383,0.282,TRUE
13,3,12,PP23,1049,11,513.508883248731,259.50785215736,0.394,TRUE
13,6,1,PP23,1099,14,480.742385786802,313.069083121828,0.394,TRUE
13,6,2,PP23,1099,14,179.146075581396,164.35546875,0.688,TRUE
13,6,3,PP23,1099,14,224.0625,178.06957347973,0.296,TRUE
13,6,4,PP23,1099,14,155.187428734321,146.320018529077,1.754,TRUE
13,6,5,PP23,1099,14,425.681216931217,288.895089285714,0.378,TRUE
13,6,6,PP23,1099,14,357.189781021898,270.03592609489,0.274,TRUE
13,6,7,PP23,1099,14,178.705729166667,158.31298828125,0.48,TRUE
13,6,8,PP23,1099,14,137.734971374046,105.250700739504,1.048,TRUE
13,6,9,PP23,1099,14,436.768292682927,250.459698932927,0.164,TRUE
13,6,10,PP23,1099,14,247.891260162602,552.915396341463,0.246,TRUE
13,6,11,PP23,1099,14,295.978422619047,533.332170758928,0.336,TRUE
13,9,3,PP23,1266,3,285.851293103448,202.552532327586,0.116,TRUE
13,9,4,PP23,1266,3,285.177631578947,214.157072368421,0.19,TRUE
13,9,6,PP23,1266,3,580.631443298969,320.846085695876,0.194,TRUE
13,9,7,PP23,1266,3,304.444444444444,244.509548611111,0.108,TRUE
13,9,11,PP23,1266,3,346.979166666667,359.483506944444,0.108,TRUE
13,9,12,PP23,1266,3,336.051136363636,371.049360795455,0.132,TRUE
13,9,13,PP23,1266,3,414.385838150289,330.509393063584,0.346,TRUE
13,10,1,PP23,1306,15,339.41,326.2546875,0.25,TRUE
13,10,3,PP23,1306,15,397.177197802198,378.853665865385,0.364,TRUE
13,10,4,PP23,1306,15,324.26875,268.21875,0.4,TRUE
13,10,5,PP23,1306,15,267.202669902912,227.923998786408,0.206,TRUE
13,10,6,PP23,1306,15,267.103040540541,212.924936655405,0.148,TRUE
13,10,7,PP23,1306,15,148.483695652174,482.470108695652,1.15,TRUE
13,10,8,PP23,1306,15,270.521245059289,388.791532855731,0.506,TRUE
13,10,9,PP23,1306,15,286.931122448979,298.75637755102,0.49,TRUE
13,10,10,PP23,1306,15,290.08629707113,339.363232217573,0.478,TRUE
13,10,11,PP23,1306,15,302.301587301587,252.101934523809,0.126,TRUE
13,10,12,PP23,1306,15,277.465986394558,337.874681122449,0.294,TRUE
13,10,13,PP23,1306,15,278.75,347.831003289473,0.114,TRUE
13,10,14,PP23,1306,15,131.163563829788,436.405003324468,0.188,TRUE
13,10,15,PP23,1306,15,133.664122137404,464.143010496183,0.262,TRUE
13,10,16,PP23,1306,15,164.001865671642,482.882462686567,0.134,TRUE
13,10,17,PP23,1306,15,163.927801724138,506.189385775862,0.232,TRUE
13,10,18,PP23,1306,15,311.919642857143,343.247767857143,0.252,TRUE
13,10,19,PP23,1306,15,312.135761589404,310.577918046357,0.302,TRUE
13,10,20,PP23,1306,15,160.01213592233,522.952063106796,0.206,TRUE
13,11,1,PP23,1316,24,415.662128712871,334.141011757426,0.404,TRUE
13,11,2,PP23,1316,24,207.953431372549,466.532628676471,0.306,TRUE
13,11,3,PP23,1316,24,328.025442477876,495.713495575221,0.226,TRUE
13,11,4,PP23,1316,24,350.040584415584,488.230519480519,0.154,TRUE
13,11,5,PP23,1316,24,567.04092920354,347.844648783186,0.226,TRUE
13,11,6,PP23,1316,24,487.412790697674,330.841206395349,0.258,TRUE
13,11,7,PP23,1316,24,261.696428571429,460.308159722222,0.378,TRUE
13,11,8,PP23,1316,24,336.03515625,472.700500488281,0.256,TRUE
13,11,9,PP23,1316,24,602.077414772727,332.2998046875,0.352,TRUE
13,11,10,PP23,1316,24,646.056222707425,322.529168941048,0.458,TRUE
13,11,11,PP23,1316,24,466,293.797637195122,0.41,TRUE
13,11,12,PP23,1316,24,238.105620155039,475.758539244186,0.258,TRUE
13,11,13,PP23,1316,24,326.773726851852,493.896484375,0.432,TRUE
13,11,14,PP23,1316,24,159.697473404255,444.047124335106,0.376,TRUE
13,11,15,PP23,1316,24,360.682803468208,484.634664017341,0.346,TRUE
13,11,16,PP23,1316,24,597.871951219513,348.106897865854,0.41,TRUE
13,11,17,PP23,1316,24,456.574442675159,310.987261146497,0.628,TRUE
13,11,18,PP23,1316,24,198.045454545454,511.629971590909,0.33,TRUE
13,11,19,PP23,1316,24,361.013621794872,505.754206730769,0.312,TRUE
13,11,20,PP23,1316,24,221.160714285714,506.608737244898,0.49,TRUE
13,13,1,PP23,1369,27,230.352272727273,449.515269886363,0.22,TRUE
13,13,2,PP23,1369,27,179.772727272728,220.205965909091,0.308,TRUE
13,13,3,PP23,1369,27,71.0650105708244,299.949210491544,0.946,TRUE
13,13,4,PP23,1369,27,111.001908396947,286.460818225191,0.262,TRUE
13,13,5,PP23,1369,27,77.744755244755,301.134997814685,0.286,TRUE
13,13,6,PP23,1369,27,405.979938271605,153.342013888889,0.324,TRUE
13,13,7,PP23,1369,27,501.978711790393,115.634381823144,0.458,TRUE
13,13,8,PP23,1369,27,503.044354838709,105.898752520161,0.248,TRUE
13,13,9,PP23,1369,27,399.635869565218,100.771059782609,0.23,TRUE
13,13,10,PP23,1369,27,365.041666666667,108.9921875,0.3,TRUE
13,13,11,PP23,1369,27,152.60162601626,69.0143864329266,0.492,TRUE
13,13,12,PP23,1369,27,589.5751953125,166.838836669922,0.512,TRUE
13,13,14,PP23,1369,27,674.169117647056,196.430376838235,0.34,TRUE
13,13,15,PP23,1369,27,584.367577197149,332.408885095012,0.842,TRUE
13,13,16,PP23,1369,27,259.033717105263,280.108963815789,0.304,TRUE
13,14,1,PP23,1383,13,218.178191489362,322.751828457447,0.47,TRUE
13,14,2,PP23,1383,13,236.170886075949,289.082278481013,0.158,TRUE
13,14,3,PP23,1383,13,170.353356890459,262.108684849823,0.566,TRUE
13,14,5,PP23,1383,13,321.430288461539,206.035907451923,0.104,TRUE
13,14,6,PP23,1383,13,202.4609375,287.640380859375,0.128,TRUE
13,14,10,PP23,1383,13,162.018551236749,518.496714885159,0.566,TRUE
13,14,11,PP23,1383,13,189.224759615384,372.650615985577,0.208,TRUE
13,14,13,PP23,1383,13,31.25390625,561.800537109375,0.32,TRUE
13,14,14,PP23,1383,13,221.31221719457,410.002474547511,0.442,TRUE
13,14,15,PP23,1383,13,199.011752136752,303.235176282052,0.234,TRUE
13,15,1,PP23,1393,2,598.650956284153,182.786885245901,0.366,TRUE
13,15,2,PP23,1393,2,349.303198433421,171.14729520235,0.766,TRUE
13,15,3,PP23,1393,2,258.122964169381,158.077157980456,0.614,TRUE
13,15,4,PP23,1393,2,404.276620370371,175.8056640625,0.432,TRUE
13,15,5,PP23,1393,2,261.221774193548,196.032006048387,0.62,TRUE
13,15,6,PP23,1393,2,553.329326923077,90.4597355769228,0.104,TRUE
13,15,7,PP23,1393,2,587.646648044692,123.655726256983,0.358,TRUE
13,15,9,PP23,1393,2,269.576822916667,241.19873046875,0.192,TRUE
13,15,11,PP23,1393,2,288.173363095238,286.875697544643,0.336,TRUE
13,15,12,PP23,1393,2,345.465425531915,214.588181515958,0.564,TRUE
13,15,14,PP23,1393,2,335.513565891473,173.146802325581,0.258,TRUE
13,19,2,PP23,1541,6,132.404057017544,497.730777138158,0.456,TRUE
13,19,3,PP23,1541,6,109.779624277457,331.975930274566,0.346,TRUE
13,19,4,PP23,1541,6,603.136904761905,386.595982142857,0.21,TRUE
13,19,5,PP23,1541,6,201.575920245399,297.882716641104,0.326,TRUE
13,19,6,PP23,1541,6,199.950892857143,286.862444196428,0.28,TRUE
13,19,7,PP23,1541,6,491.571327683616,525.433659957627,0.354,TRUE
13,23,1,PP23,1658,22,596.856435643564,518.232711943069,0.404,TRUE
13,23,2,PP23,1658,22,694.765625,501.625639816811,0.464,TRUE
13,23,3,PP23,1658,22,660.907451923075,462.175105168269,0.208,TRUE
13,23,4,PP23,1658,22,319.538636363636,349.789772727272,0.55,TRUE
13,23,5,PP23,1658,22,658.707983193275,518.613773634454,0.238,TRUE
13,23,6,PP23,1658,22,692.760416666669,483.7158203125,0.432,TRUE
13,23,7,PP23,1658,22,586.900951557093,314.778195285467,0.578,TRUE
13,23,8,PP23,1658,22,730.996621621619,394.040329391892,0.222,TRUE
13,23,9,PP23,1658,22,741.74363057325,376.664510350318,0.314,TRUE
13,23,10,PP23,1658,22,707.376730103806,437.717614619377,0.578,TRUE
13,23,11,PP23,1658,22,704.340986394556,425.801179846939,0.294,TRUE
13,23,12,PP23,1658,22,448.343253968254,348.111979166667,0.378,TRUE
13,23,13,PP23,1658,22,662.884933774837,383.199244619205,0.302,TRUE
13,23,14,PP23,1658,22,562.260416666667,367.750651041667,0.36,TRUE
13,23,15,PP23,1658,22,342.739197530864,364.347029320988,0.486,TRUE
13,23,16,PP23,1658,22,567.388743455498,403.931814463351,0.382,TRUE
13,23,17,PP23,1658,22,309.1484375,327.626953125,0.48,TRUE
13,24,1,PP23,1670,28,425.698529411765,267.825137867647,0.204,TRUE
13,24,2,PP23,1670,28,420.094339622641,312.326798349057,0.106,TRUE
13,24,4,PP23,1670,28,212.901666666667,487.4546875,0.75,TRUE
13,24,5,PP23,1670,28,432.557471264368,406.596848060345,0.348,TRUE
13,24,6,PP23,1670,28,265.043103448276,458.72477468652,0.638,TRUE
13,24,7,PP23,1670,28,164.025145772595,520.464536260933,0.686,TRUE
13,24,9,PP23,1670,28,539.136652542373,491.249006885593,0.236,TRUE
13,24,10,PP23,1670,28,269.421768707483,529.404496173469,0.294,TRUE
13,24,11,PP23,1670,28,138.409090909091,557.47837035124,0.484,TRUE
13,24,12,PP23,1670,28,297.307046979866,510.760539010067,0.298,TRUE
13,24,14,PP23,1670,28,353.916420118343,492.967594304734,0.338,TRUE
13,24,15,PP23,1670,28,178.796600877193,518.965871710526,0.456,TRUE
13,26,1,PP23,1677,20,172.539893617021,284.986909906915,0.376,TRUE
13,26,2,PP23,1677,20,118.491379310345,247.856613685345,0.232,TRUE
13,26,3,PP23,1677,20,103.582138200783,228.123726776402,1.534,TRUE
13,26,4,PP23,1677,20,283.601694915254,62.7946239406781,0.118,TRUE
13,26,5,PP23,1677,20,245.520833333333,18.37890625,0.12,TRUE
13,26,7,PP23,1677,20,429.085365853659,55.9117759146342,0.246,TRUE
13,26,8,PP23,1677,20,130.416666666667,169.173971036585,0.246,TRUE
13,26,9,PP23,1677,20,105.219435736677,182.571879898119,0.638,TRUE
13,26,11,PP23,1677,20,201.875,480.472886029411,0.85,TRUE
13,26,12,PP23,1677,20,181.768867924528,287.684257075472,0.106,TRUE
13,28,3,PP23,1691,21,142.922535211268,231.833186619718,0.284,TRUE
13,28,4,PP23,1691,21,125.44384057971,228.498641304348,0.138,TRUE
13,28,5,PP23,1691,21,218.330357142857,255.17578125,0.28,TRUE
13,28,6,PP23,1691,21,312.764261744966,311.311739723155,0.596,TRUE
13,28,7,PP23,1691,21,131.871508379888,304.69404678771,0.358,TRUE
13,28,8,PP23,1691,21,113.975866336634,312.689027691831,0.808,TRUE
13,28,9,PP23,1691,21,197.300347222222,399.601236979167,0.144,TRUE
13,28,10,PP23,1691,21,411.946656050956,432.328572850318,0.314,TRUE
14,1,1,PP24,1001,9,663.238188976375,180.173474409449,0.254,TRUE
14,1,2,PP24,1001,9,431.925747863248,284.006911057692,0.468,TRUE
14,1,3,PP24,1001,9,463.724197247706,258.699469610092,0.436,TRUE
14,1,4,PP24,1001,9,486.226092896175,243.695568647541,0.366,TRUE
14,1,5,PP24,1001,9,451.690668202765,380.343641993088,0.434,TRUE
14,1,6,PP24,1001,9,368.182251908397,462.344942748091,0.262,TRUE
14,1,7,PP24,1001,9,475.420496323529,260.597857306985,0.544,TRUE
14,1,8,PP24,1001,9,493.948663853727,239.418512658228,1.422,TRUE
14,1,9,PP24,1001,9,399.259040880503,342.736586084906,0.636,TRUE
14,1,10,PP24,1001,9,471.399927745665,226.73241058526,1.384,TRUE
14,1,11,PP24,1001,9,314.477370689655,438.725754310345,0.232,TRUE
14,1,12,PP24,1001,9,441.370614035088,360.002055921053,0.228,TRUE
14,1,13,PP24,1001,9,436.440972222223,280.406358506944,0.432,TRUE
14,4,1,PP24,1087,1,735.685634328356,216.473297574627,0.268,TRUE
14,4,2,PP24,1087,1,507.91,153.2671875,0.25,TRUE
14,4,3,PP24,1087,1,393.726851851852,59.6723090277779,0.54,TRUE
14,4,4,PP24,1087,1,749.189241486069,287.044069272446,0.646,TRUE
14,4,5,PP24,1087,1,773.112046632125,323.804849417098,0.386,TRUE
14,4,6,PP24,1087,1,591.749067164179,414.196595149254,0.268,TRUE
14,4,7,PP24,1087,1,676.649774774775,429.584565033784,0.444,TRUE
14,4,8,PP24,1087,1,364.418004587156,362.327085722477,0.436,TRUE
14,4,9,PP24,1087,1,299.036337209303,505.053597383721,0.86,TRUE
14,4,10,PP24,1087,1,508.659274193548,354.340977822581,0.372,TRUE
14,4,11,PP24,1087,1,787.900793650794,317.548363095238,0.63,TRUE
14,4,12,PP24,1087,1,295.813253012048,520.672533885542,0.166,TRUE
14,7,1,PP24,1211,23,314.410282258064,178.143901209677,0.248,TRUE
14,7,2,PP24,1211,23,274.456967213115,204.300076844262,0.244,TRUE
14,7,3,PP24,1211,23,285.631918819188,136.020742043358,1.084,TRUE
14,7,4,PP24,1211,23,522.081866197183,153.494993397887,0.284,TRUE
14,7,5,PP24,1211,23,551.674250535332,161.859274625268,0.934,TRUE
