V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
-5.585721871129599,-5.2384666534434965,-5.490857559429841,-4.90670184694114,-4.725557438899799,-4.832005102995722,-5.989254518395622,-5.085519506935555,-4.732428284767427,-4.863305869196556,-5.418694757472561,-4.837497780169514,999,999
-6.258334955564731,-6.203462275411335,-5.994753935583457,-5.879275562514174,-5.808490867332579,-5.7790709656803765,-5.341135715833321,-5.311374354248002,-5.177795107133354,-5.237694204559279,-5.0290875566023585,-5.077477716862313,999,999
-6.482737859673839,-6.3569649027397075,-6.452137511161353,-6.183297053496481,-5.994753935583457,-5.879275562514174,-6.078557622883167,-5.3995864660398585,-5.341135715833321,-5.311374354248002,-5.797082855935997,-5.3200974878956755,-5.025761860582254,-5.0290875566023585
-5.117080481053344,-5.085160949625254,-5.74669297759514,-5.761833626506042,-5.757639044026782,-5.753803917784585,-5.54222294026891,-5.590213688184811,-5.626580810476227,-5.912538775481025,-5.48969147015231,-5.423155289469273,-5.804400838757496,-6.255246266248497
-5.549804108039618,-5.74669297759514,-5.761833626506042,-5.143834610558537,-5.341636237671837,-5.54222294026891,-5.590213688184811,-5.0731841155996795,-5.324750666709332,-5.48969147015231,-5.423155289469273,-5.321622758581525,-5.300243219170301,-5.264723384140349
-5.077679678055464,-5.1707148170492765,-5.687954142631735,-5.441543489230688,-5.286321978124963,-5.905664296256105,-5.813200550515365,-5.509947201695201,-5.3037217978413125,-5.923146035288137,-6.108467890478094,-5.55402735605578,-5.3191455068538955,-5.906063839406161
-5.286321978124963,-5.905664296256105,-6.076702326913652,-5.509947201695201,-5.3037217978413125,-5.923146035288137,-5.891416115713012,-5.55402735605578,-5.3191455068538955,-5.906063839406161,-5.719046689132466,-5.28619614463163,-5.853943500490629,999
-5.441543489230688,-5.286321978124963,-5.813200550515365,-5.509947201695201,-5.3037217978413125,-5.923146035288137,-6.108467890478094,-5.55402735605578,-5.3191455068538955,-5.906063839406161,-5.628635633495452,-5.28619614463163,-5.853943500490629,999
-4.878459633058306,-4.939374975537967,-4.958450982386812,-4.972219169537922,-4.944275247647453,-4.955707886403469,-5.073812854292276,-5.109279750842147,-5.201974886084147,-4.942721570005317,-5.427321996335351,-5.22700643578125,-4.951583012871378,-5.147856815823871
-5.3995864660398585,-5.341135715833321,-5.311374354248002,-5.3200974878956755,-5.025761860582254,-5.0290875566023585,-5.077477716862313,-5.282890185695442,-5.314857400816168,-5.180701407877045,-5.062546219562647,-4.832005102995722,-4.878459633058306,-4.939374975537967
-6.183297053496481,-5.994753935583457,-5.879275562514174,-6.078557622883167,-5.3995864660398585,-5.341135715833321,-5.311374354248002,-5.797082855935997,-5.3200974878956755,-5.025761860582254,-5.0290875566023585,-5.282890185695442,-5.314857400816168,999
-6.3898634764312305,-6.3256634793310145,-6.146490401301326,-5.973542674911681,-5.845680408160893,-5.233892605684106,-5.870908151487141,-5.774982972386327,-5.453068104468056,-4.997578144761949,-5.500644891060911,-5.240761972594844,-4.940146503628829,999
-7.363248027366546,-6.399233861227792,-6.228763414978362,-6.516152683774183,-6.3898634764312305,-6.3256634793310145,-6.146490401301326,-6.205199739990344,-6.60002524257668,-5.845680408160893,-5.233892605684106,-5.870908151487141,999,999
-5.270398091879001,-4.958498280958601,-5.015900537827789,-4.780220322716421,-5.097956995448341,-4.962774888978998,-5.027702448237909,-4.9439698108058705,-5.246598679438124,-5.362993256897472,-5.328333755407131,-5.4922003533696095,-5.4342265922352455,999
-5.591179946281003,-5.769539984433232,-4.852727480090685,-5.0026137865690306,-5.270398091879001,-4.958498280958601,-4.725205845330234,-4.780220322716421,-5.097956995448341,-4.962774888978998,-4.927595451907336,-4.9439698108058705,-5.246598679438124,-5.362993256897472
-5.483103923363179,-5.591179946281003,-5.769539984433232,-5.054026330282885,-4.852727480090685,-5.0026137865690306,-5.270398091879001,-4.992926646469366,-4.725205845330234,-4.780220322716421,-5.097956995448341,-4.927595451907336,-4.9439698108058705,999
-5.973542674911681,-5.845680408160893,-5.233892605684106,-6.152682642680019,-5.774982972386327,-5.453068104468056,-4.997578144761949,-5.820570928514404,-5.496403352840984,-5.240761972594844,-4.940146503628829,-5.226208593471645,-5.469617262335848,-5.1119273874464515
-7.363248027366546,-6.399233861227792,-6.228763414978362,-6.516152683774183,-6.3256634793310145,-6.146490401301326,-6.205199739990344,-6.60002524257668,-5.845680408160893,-5.233892605684106,-5.870908151487141,999,999,999
-6.43985495848595,-6.485522310266171,-6.2446882827302685,-6.40327349037622,-6.3898634764312305,-6.3256634793310145,-6.187454813779658,-6.09511241886518,-5.973542674911681,-5.845680408160893,-6.071099264319425,-6.152682642680019,-5.774982972386327,-5.453068104468056
-6.153408730521652,-6.321960913802088,-6.43985495848595,-6.485522310266171,-6.067024333332869,-6.2446882827302685,-6.40327349037622,-6.3898634764312305,-6.070993201756499,-6.187454813779658,-6.09511241886518,-5.973542674911681,-6.071099264319425,-6.152682642680019
-6.303880606326644,-5.89995610387959,-5.45797685912084,-5.54356945859641,-5.326619733834079,-5.235808585622402,-4.998353706140432,-5.168252315156816,-5.2063848769292775,-5.150968670686315,-5.370292172347644,-5.643385834844295,-5.829159163796752,-5.776907230799562
-6.206336604670141,-6.3081271073893985,-5.235808585622402,-5.2555897207564435,-5.432729629393016,-6.151831142544569,-5.150968670686315,-5.0323769155257425,-4.966957528974496,-5.703089399310708,-5.776907230799562,-5.534357609237113,-5.082213126803503,999
-5.54356945859641,-5.326619733834079,-4.998353706140432,-5.168252315156816,-5.2063848769292775,-5.150968670686315,-5.370292172347644,-5.643385834844295,-5.829159163796752,-5.776907230799562,-5.787748959104021,-5.875994361145941,-5.8492996480527015,999
-6.773853988341787,-6.73244425905451,-6.303880606326644,-5.89995610387959,-5.881102439736146,-6.206336604670141,-5.54356945859641,-5.326619733834079,-5.235808585622402,-5.2555897207564435,-5.2063848769292775,-5.150968670686315,-5.0323769155257425,999
-6.773853988341787,-6.73244425905451,-7.084755917727442,-6.303880606326644,-5.89995610387959,-5.881102439736146,-6.206336604670141,-5.54356945859641,-5.326619733834079,-5.235808585622402,-5.2555897207564435,-5.2063848769292775,-5.150968670686315,999
-6.773853988341787,-6.73244425905451,-7.084755917727442,-7.092016958572637,-5.89995610387959,-5.881102439736146,-6.206336604670141,-6.3081271073893985,-5.326619733834079,-5.235808585622402,-5.2555897207564435,-5.432729629393016,-5.0323769155257425,999
-5.168252315156816,-5.2063848769292775,-5.150968670686315,-5.0323769155257425,-5.643385834844295,-5.829159163796752,-5.776907230799562,-5.534357609237113,-5.787748959104021,-5.875994361145941,-5.8492996480527015,-5.611358006126179,-6.0632678245611755,-5.97535226531208
-5.326619733834079,-5.235808585622402,-5.2555897207564435,-5.2063848769292775,-5.150968670686315,-5.0323769155257425,-4.966957528974496,-5.829159163796752,-5.776907230799562,-5.534357609237113,-5.082213126803503,-5.8492996480527015,-5.611358006126179,999
-4.877771416443901,-5.631185251066349,-5.42745393660645,-5.147827916319259,-5.701242781793293,-4.975881455501325,-4.914109382451758,-5.215174939670976,-5.437054975162839,-5.46800411686524,-5.442538536274675,-5.354597614710797,-5.303456416105182,-5.04381196367085
-6.303880606326644,-5.89995610387959,-5.45797685912084,-5.54356945859641,-5.326619733834079,-5.235808585622402,-4.998353706140432,-5.168252315156816,-5.2063848769292775,-5.150968670686315,-5.370292172347644,-5.643385834844295,-5.829159163796752,999
-5.54356945859641,-5.326619733834079,-5.235808585622402,-4.998353706140432,-5.168252315156816,-5.2063848769292775,-5.150968670686315,-5.370292172347644,-5.643385834844295,-5.829159163796752,-5.776907230799562,-5.787748959104021,-5.875994361145941,-5.8492996480527015
-6.303880606326644,-5.89995610387959,-5.881102439736146,-5.45797685912084,-5.54356945859641,-5.326619733834079,-5.235808585622402,-4.998353706140432,-5.168252315156816,-5.2063848769292775,-5.150968670686315,-5.643385834844295,-5.829159163796752,999
-4.7010374481957395,-4.998353706140432,-5.168252315156816,-5.578492727816618,-4.749719056633171,-5.370292172347644,-5.643385834844295,-5.507076459238801,-4.877771416443901,-5.512736248928641,-5.787748959104021,-5.147827916319259,-5.701242781793293,-5.935870416118344
-5.552770381182652,-5.583210358002383,-5.591303501848038,-5.484147393186364,-5.512556043765706,-5.599799559289595,-5.80543212902544,-5.6187131983829195,-5.48969580528013,-5.594163781750129,-5.51890778216621,-5.485048622530957,-5.561145928568744,999
-5.943112865452952,-6.101221843252711,-6.032658128048596,-6.397840815936148,-6.552016309326719,-6.52623382573876,-6.0997379361167035,-6.55532423663037,-6.5319532542141925,-6.62545638343037,-6.137044854085012,-6.514326945988235,-6.606277583893388,999
-6.552016309326719,-6.52623382573876,-6.0997379361167035,-6.5319532542141925,-6.62545638343037,-6.137044854085012,-6.055165433260069,-6.514326945988235,-6.606277583893388,-6.5113526451921375,-6.429066242574728,-6.508213091329191,-6.537850428298284,-6.640679444908938
-5.252841530391056,-5.601389154297326,-6.24014567353427,-5.158883788077261,-5.451341014683759,-5.559845132701532,-5.757586029781608,-6.192857755720642,-5.7441986873211945,-5.768136467946867,-5.625917195524231,-5.816099278782935,-5.686479908223665,999
-5.561145928568744,-5.6676514786639105,-5.627089298215411,-5.365074209703834,-5.489321383611386,-5.603887074170286,-5.661164526521848,-5.304660713338982,-5.628840227890231,-5.645388728446188,-5.55628911780103,-5.16366454382154,-5.5587877888730235,-5.597508974301191
-5.594163781750129,-5.689461430557334,-5.533165076807151,-5.561145928568744,-5.6676514786639105,-5.627089298215411,-5.412721909122939,-5.489321383611386,-5.603887074170286,-5.661164526521848,-5.304660713338982,-5.628840227890231,-5.645388728446188,-5.55628911780103
-5.583210358002383,-5.591303501848038,-5.484147393186364,-5.512556043765706,-5.599799559289595,-5.727415547638875,-5.6187131983829195,-5.48969580528013,-5.594163781750129,-5.689461430557334,-5.51890778216621,-5.485048622530957,-5.561145928568744,-5.6676514786639105
-5.2161513405398505,-5.304484651993009,-5.447923846259731,-5.487736226338224,-5.5025951441920515,-5.552770381182652,-5.583210358002383,-5.983004664484684,-5.5960461035802735,-5.484147393186364,-5.512556043765706,-5.80543212902544,-5.6187131983829195,999
-5.106658755250424,-5.2161513405398505,-5.304484651993009,-5.447923846259731,-5.5025951441920515,-5.552770381182652,-5.583210358002383,-5.591303501848038,-5.5960461035802735,-5.484147393186364,-5.512556043765706,-5.6187131983829195,999,999
-5.20519253527739,-5.106658755250424,-5.094836279536937,-5.2161513405398505,-5.304484651993009,-5.447923846259731,-5.487736226338224,-5.5025951441920515,-5.552770381182652,-5.583210358002383,-5.5960461035802735,-5.484147393186364,-5.512556043765706,999
-5.20519253527739,-5.106658755250424,-5.094836279536937,-5.2161513405398505,-5.304484651993009,-5.447923846259731,-5.487736226338224,-5.5025951441920515,-5.552770381182652,-5.583210358002383,-5.983004664484684,-5.5960461035802735,-5.484147393186364,999
-6.030424560320643,-5.51890778216621,-6.52623382573876,-6.0997379361167035,-5.8089699651535565,-5.412721909122939,-6.62545638343037,-6.137044854085012,-6.055165433260069,-5.844784879876733,-6.606277583893388,-6.5113526451921375,-6.429066242574728,999
-5.6676514786639105,-5.627089298215411,-5.489321383611386,-5.603887074170286,-5.661164526521848,-5.304660713338982,-5.628840227890231,-5.645388728446188,-5.55628911780103,-5.16366454382154,-5.747157573901373,-5.5587877888730235,-5.597508974301191,-5.186624907656687
-5.561145928568744,-5.6676514786639105,-5.412721909122939,-5.489321383611386,-5.603887074170286,-5.661164526521848,-5.844784879876733,-5.628840227890231,-5.645388728446188,-5.55628911780103,-6.060193644992007,-5.747157573901373,-5.5587877888730235,-5.597508974301191
-5.594163781750129,-5.689461430557334,-5.533165076807151,-5.485048622530957,-5.561145928568744,-5.6676514786639105,-5.627089298215411,-5.412721909122939,-5.489321383611386,-5.603887074170286,-5.661164526521848,-5.628840227890231,-5.645388728446188,-5.55628911780103
-4.940408763298088,-5.189782995975775,-5.62651765746447,-5.530399173191562,-5.511882953611526,-5.55470802431916,-5.703994201598447,-5.642079716940104,-5.43432022730857,-5.527306418759667,-6.000037896180588,-5.720111792280711,-5.5418743071791825,999
-4.940408763298088,-5.189782995975775,-5.229198959574917,-5.530399173191562,-5.511882953611526,-5.55470802431916,-5.642079716940104,-5.43432022730857,-5.527306418759667,-5.5349746178659185,-5.720111792280711,-5.5418743071791825,-5.816868899792026,999
-5.294724305313783,-5.410588330720839,-5.5603356801959,-5.070418910266868,-4.921112709692349,-5.042466912399144,-5.314947158174646,-5.43190130409925,-5.028361609002494,-5.252587034555012,-5.3399914710976,-5.699625944608239,-5.667676124359169,999
-5.0486563603200345,-5.151786759371641,-5.184123977950752,-5.229198959574917,-5.085089424439223,-5.337191797217243,-5.387944842198231,-5.55470802431916,-5.4006166388825285,-5.605807540198998,-5.653839643952027,-5.5349746178659185,-5.619635370484469,-5.63268245288909
-5.814447965676026,-5.767402500861734,-5.845585290805601,-5.681099368192348,-5.689261202538404,-5.614419297621707,-5.9645670870691525,-5.77420085672056,-5.745013103041154,-5.583144490779747,-6.058127527145882,-5.8914609816835615,-5.7559528684126455,999
-5.729979982884319,-5.7187775020166915,-5.552739459778522,-5.814447965676026,-5.767402500861734,-5.623716540293506,-5.763775336725484,-5.681099368192348,-5.689261202538404,-5.614419297621707,-5.617000662301524,-5.77420085672056,-5.745013103041154,-5.583144490779747
-5.397007663409674,-5.3273616322596284,-5.414778287058415,-5.298219817961964,-5.294724305313783,-5.410588330720839,-5.5603356801959,-5.205774160866722,-5.070418910266868,-4.921112709692349,-5.042466912399144,-5.600582963120803,-5.43190130409925,-5.028361609002494
-5.7187775020166915,-5.552739459778522,-5.814447965676026,-5.767402500861734,-5.623716540293506,-5.763775336725484,-5.681099368192348,-5.689261202538404,-5.614419297621707,-5.617000662301524,-5.745013103041154,-5.583144490779747,-5.499309890725438,999
-5.397007663409674,-5.3273616322596284,-5.414778287058415,-5.175156631964482,-5.298219817961964,-5.294724305313783,-5.410588330720839,-5.5603356801959,-5.205774160866722,-5.070418910266868,-4.921112709692349,-5.43190130409925,999,999
-5.600582963120803,-5.43190130409925,-5.552739459778522,-5.7221077086216425,-5.720190608435561,-5.699625944608239,-5.623716540293506,-5.763775336725484,-5.75537326754561,-5.931728344834651,-5.617000662301524,-5.64064960767054,999,999
-5.7221077086216425,-5.720190608435561,-5.699625944608239,-5.623716540293506,-5.763775336725484,-5.75537326754561,-5.931728344834651,-5.614419297621707,-5.617000662301524,-5.64064960767054,-5.7477180801723335,-5.499309890725438,-5.453329505565376,-5.467638375187174
-5.294724305313783,-5.410588330720839,-5.5603356801959,-5.070418910266868,-4.921112709692349,-5.042466912399144,-5.314947158174646,-5.43190130409925,-5.028361609002494,-5.252587034555012,-5.3399914710976,-5.720190608435561,-5.699625944608239,-5.667676124359169
-5.729979982884319,-5.7187775020166915,-5.552739459778522,-5.7221077086216425,-5.814447965676026,-5.767402500861734,-5.623716540293506,-5.763775336725484,-5.681099368192348,-5.689261202538404,-5.614419297621707,-5.617000662301524,-5.745013103041154,-5.583144490779747
-5.051407875347797,-5.093017668740784,-5.194299524955409,-5.499900746318076,-5.366550244215035,-5.3701810897632996,-5.442610125249747,-5.767118767709539,-5.562502354360923,-5.345422792633889,-5.433098758974995,-5.70373861748709,-5.580811132736512,-5.578609168951425
-7.306941824459645,-6.31774281638421,-6.540620971753854,-6.584957763731988,-5.017158340156686,-5.60295060831764,-6.127247916570039,-6.223645318745964,-6.0236423716911505,-5.56685915170604,-5.914941445209082,-5.791555484839301,-5.604846739723831,999
-7.113565498790765,-7.131353473602073,-7.087452437868722,-7.187977960319497,-5.831626390178461,-5.795382593646439,-5.979643133153177,-6.31774281638421,999,999,999,999,999,999
-6.585473827669634,-6.533552824026169,-5.603371242041808,-5.388629250204407,-5.464922320246296,-5.470826164897037,-5.265119244633051,-4.764793934023453,-5.323806031961417,-5.3624001052304715,-5.276695176687693,-4.597831862189921,-5.524034555916364,-5.660790793732862
-5.603371242041808,-5.388629250204407,-5.464922320246296,-5.265119244633051,-4.764793934023453,-5.323806031961417,-5.3624001052304715,-5.276695176687693,-4.597831862189921,-5.524034555916364,-5.660790793732862,-5.245567512720901,-4.581407621926292,-5.071471857728151
-7.707328519923304,-7.351788529538032,-7.113565498790765,-7.131353473602073,-6.903433178936363,-6.319918573132476,-5.831626390178461,-5.795382593646439,-6.4626785559424,-5.314654306601252,-4.702478823470525,999,999,999
-7.351788529538032,-7.113565498790765,-7.131353473602073,-6.319918573132476,-5.831626390178461,-5.795382593646439,-5.979643133153177,-5.314654306601252,-4.702478823470525,-4.928430649128062,-5.017158340156686,-5.2393138054326736,-5.544671748925596,999
-7.2159864000768,-7.088070304849122,-6.922267502563804,-6.551789162838698,-6.191862141804186,-6.15024385552585,-6.076183113425827,-6.428973326824913,-6.009460622468225,-6.089551686037705,-6.087500340347733,-6.144303068790551,-6.067261920340447,-5.687355449875435
-6.922267502563804,-6.782349504419721,-6.745374677835899,-6.15024385552585,-6.076183113425827,-6.078209583443416,-6.247977662201288,-6.089551686037705,-6.087500340347733,-6.025355491507602,-6.011219654235342,-5.687355449875435,-5.487814083017173,-5.5945626613473145
-7.088070304849122,-6.551789162838698,-6.191862141804186,-6.15024385552585,-6.076183113425827,-6.428973326824913,-6.009460622468225,-6.089551686037705,-6.087500340347733,-6.144303068790551,-6.067261920340447,-5.687355449875435,-5.487814083017173,-5.589671827814029
-6.897176325715318,-6.409824401287932,-6.4352082621785724,-5.834437999005505,-5.495223234805956,-5.369333972964076,-5.744344289449886,-5.432463926095225,-5.198785709516659,-6.260769390765484,999,999,999,999
-6.897176325715318,-6.409824401287932,-6.4352082621785724,-5.834437999005505,-5.495223234805956,-5.369333972964076,999,999,999,999,999,999,999,999
-6.745374677835899,-7.033041721735295,-6.076183113425827,-6.078209583443416,-6.247977662201288,-6.619983025352788,-6.087500340347733,-6.025355491507602,-6.011219654235342,-6.422661474384158,-5.5945626613473145,-5.763638683773777,999,999
-5.703917460196617,-5.429428494401712,-5.242701274933429,-5.4190431875118845,-5.309292682336283,-5.3453162039273785,-5.849647885408239,-5.596530947322877,-5.605975647546839,-5.768395235155918,-5.518757786868083,999,999,999
-5.588883380654127,-5.491615569963613,-5.428445262187701,-5.685173143548815,-5.614982568952491,-5.220222544469306,-5.634492002086303,-5.703917460196617,-5.429428494401712,-5.242701274933429,-5.5377587016400565,-5.4190431875118845,-5.309292682336283,-5.3453162039273785
-5.905693748902475,-5.874474195559224,-5.868646407309731,-5.5369488171201375,-5.578172246214496,-5.6629401691918195,-5.703917460196617,-5.321115223873305,-5.340703738299368,-5.5631741994073485,-5.4190431875118845,-5.478471408747296,-5.728701042358931,999
-6.295547400818066,-6.348860403554928,-6.0727742115197945,-6.248287566305471,-6.348051013609412,-6.03199995277576,-5.995266175924374,-6.114274396522947,-6.441413535255349,-6.122706455797351,-6.22321610489387,-6.292809794476298,-5.80352309663878,999
-5.435001972412483,-5.378716582840454,-5.380089970596249,-5.449247690032296,-5.42511179059392,-5.387826499000445,-5.442143487801305,-5.419030443756802,-5.253915034976744,-5.392131459559517,-5.531842417779879,-5.493136574277341,-5.395659598609528,999
-5.830999065428546,-6.0727742115197945,-6.248287566305471,-6.21955889420066,-5.995266175924374,-6.114274396522947,-6.441413535255349,-6.149690230319659,-5.769800029405359,-6.22321610489387,-6.292809794476298,-5.75158352573199,-5.518813167628406,-5.680785386802448
-5.869841748079256,-5.657447509461924,-5.547846693847101,-6.0792301324403,-6.031962987280928,-5.809867371357104,-5.674692707306668,-6.017175308450205,-6.1447981892557815,-5.997912836627368,-5.943004514647554,-5.63466354316978,-5.9321870457415775,999
-6.247149275181379,-6.0792301324403,-6.031962987280928,-6.118665569930367,-6.017175308450205,-6.1447981892557815,-5.997912836627368,-5.986160377700508,-5.878926218263321,-5.63466354316978,-5.9321870457415775,-5.469095058619861,-5.515301971567023,999
-6.142745482343738,-5.869841748079256,-6.247149275181379,-6.0792301324403,-6.031962987280928,-5.809867371357104,-6.118665569930367,-6.017175308450205,-6.1447981892557815,-5.997912836627368,-5.986160377700508,-5.878926218263321,-5.63466354316978,-5.9321870457415775
-5.780718086336332,-5.62441039888721,-5.515417429031917,-5.435001972412483,-5.378716582840454,-5.555508769420923,-5.5807645115913225,-5.42511179059392,-5.387826499000445,-5.2844101261185115,-5.1238209537603305,-5.253915034976744,999,999
-5.995266175924374,-6.114274396522947,-6.441413535255349,-6.149690230319659,-5.769800029405359,-6.22321610489387,-6.292809794476298,-5.518813167628406,-5.680785386802448,-5.730003752320043,-5.311727129103395,999,999,999
-6.179725945541127,-6.176417253608585,-5.986330694407703,-6.149004466877065,-6.3398362719303645,-6.142745482343738,-5.869841748079256,-6.062623522651028,-6.247149275181379,-6.0792301324403,-6.031962987280928,-6.012570951590463,-6.118665569930367,-6.017175308450205
-5.869841748079256,-5.657447509461924,-6.0792301324403,-6.031962987280928,-5.809867371357104,-5.674692707306668,-6.017175308450205,-6.1447981892557815,-5.997912836627368,-5.943004514647554,-5.878926218263321,-5.63466354316978,-5.9321870457415775,999
-5.419030443756802,-5.588856664415491,-6.062623522651028,-5.531842417779879,-5.493136574277341,-5.5561693965094205,-6.012570951590463,-5.446226979275099,-5.460505293606189,-5.500291390359897,-5.929585715454169,-5.551392638926763,-5.5545087701893685,999
-5.756332992876412,-5.281323963134459,-5.509838283237639,-5.608543022580796,-5.4788166271828755,-5.540201263807893,-5.656983625312887,-5.575834120247381,-5.789934886393078,-5.446724050743768,-5.784445970633763,999,999,999
-5.616777617311606,-5.623029546321056,-5.530971446974208,-5.31169257812719,-5.305051755268924,-5.333585673618247,-5.336205243240211,-5.068154929124901,-5.0818574408776405,-5.123956711296394,-5.093024068369325,-5.456357290412678,-5.195290482736451,-5.3878559972497015
-6.11004467185799,-6.078641010928249,-5.956853636622338,-5.969749453253688,-5.932422670883272,-5.88940951136167,-5.562792344889404,-5.614040701410743,-5.790035136769977,-5.382682976676017,-5.6425118238849965,-5.654104015122777,-5.760050342844329,-5.305885621338842
-5.16669530686759,-5.5677881482280895,-5.809141229180954,-5.792484112989734,-5.114626118899039,-5.378814631518101,-5.203563846784908,-5.650148527378038,-5.368992433171965,-5.348589995058996,-5.244482324306879,-5.53638057923107,-5.309975583272665,-5.383297146872828
-5.308240325463104,-5.16669530686759,-5.345346747852122,-5.05407122781289,-5.114626118899039,-5.378814631518101,-5.339777704663679,-5.104095242806507,-5.368992433171965,-5.348589995058996,-5.648684773382863,-4.816001532495377,-5.097607434715764,-5.309975583272665
-5.738972993854321,-5.883935033949851,-5.718737973869932,-5.670080106919714,-5.813080497132023,-5.599318919756455,-5.511301841824665,-5.576587082758045,-5.645708625687585,-5.572996690512967,-5.748503433071665,-5.493538643521888,-5.316371718165561,-5.517440395599319
-5.792484112989734,-5.203563846784908,-5.650148527378038,-5.209692043310417,-5.348589995058996,-5.244482324306879,-5.53638057923107,-5.312629146322028,-5.383297146872828,-5.084770552088315,-5.492620626915409,999,999,999
-5.203563846784908,-5.650148527378038,-5.348589995058996,-5.244482324306879,-5.53638057923107,-5.312629146322028,-5.309975583272665,-5.383297146872828,-5.084770552088315,-5.492620626915409,-5.393627153962801,-5.237064272655511,999,999
-5.892532985089223,-5.913288236628828,-5.896412963044275,-5.8768666633777285,-5.900984022889948,-5.8299732604176295,-5.907642161739745,-5.7895296453928164,-5.873987604726137,-5.966603444119124,-5.392859263709404,-5.842196495474553,-5.853087445352175,-5.656570688869622
-5.131678579437347,-5.404440463835067,-5.595089885110592,-5.8780526043616605,-5.55342934988389,-5.392219748770089,-5.2644293672380655,-5.9329017141778,-5.822777306395161,-5.566548263470591,-5.323940959995277,-5.968575338585904,-5.820504599357085,999
-7.133069302112286,-6.39351084476758,-7.0193802588557475,-6.34671855263987,-6.19968270449339,-5.555688167425125,999,999,999,999,999,999,999,999
-5.8427730229718415,-6.025705556203291,-6.121597607503407,-5.757439979033039,-5.843795433739674,-5.850298314844866,-6.8805338923795825,-5.81893451840905,-5.937886099043233,-5.732635795895214,-7.133069302112286,-6.39351084476758,-6.301009161710329,-5.949436727569509
-5.454689951882838,-5.553451868489265,-5.538717370614747,-5.612897583719011,-5.491169412254172,-5.704490338340826,-5.682760545030414,-5.825655238954382,-5.994817433281456,-6.017372349644886,-6.161844717040784,-6.108827644968918,999,999
-6.32501153643919,-5.953144531725905,-6.387651585638606,-5.8427730229718415,-6.025705556203291,-6.121597607503407,-5.757439979033039,-5.843795433739674,-6.8805338923795825,-5.81893451840905,999,999,999,999
-5.8427730229718415,-6.025705556203291,-6.008146849072522,-6.121597607503407,-5.757439979033039,-5.843795433739674,-5.850298314844866,-6.8805338923795825,-5.81893451840905,-5.937886099043233,-5.732635795895214,-6.39351084476758,-6.301009161710329,-5.949436727569509
-5.553451868489265,-5.538717370614747,-5.612897583719011,-5.704490338340826,-5.682760545030414,-5.825655238954382,-5.750722333008119,-5.994817433281456,-6.017372349644886,-6.161844717040784,-6.190050207588749,-6.056566490698022,-6.108827644968918,-6.2054879241552765
-5.350096989710942,-5.454689951882838,-5.478717878712972,-5.299313916869585,-5.553451868489265,-5.538717370614747,-5.612897583719011,-5.274037728990852,-5.704490338340826,-5.682760545030414,-5.825655238954382,-6.017372349644886,999,999
-5.287320294973351,-5.350096989710942,-5.454689951882838,-5.299313916869585,-5.553451868489265,-5.538717370614747,-5.612897583719011,-5.491169412254172,-5.704490338340826,-5.682760545030414,-5.825655238954382,-5.661725169754745,-5.994817433281456,-6.017372349644886
-6.019202734255431,-5.83862393492557,-5.809665269844171,-6.301709329170796,-6.030794952271905,-5.156719517313309,-5.031231741987741,999,999,999,999,999,999,999
-5.81893451840905,-5.937886099043233,-5.732635795895214,-5.846815219832086,-6.39351084476758,-6.301009161710329,-5.949436727569509,-5.8772032535591325,-6.34671855263987,-6.657603444383027,-6.530491031041088,-6.019202734255431,-6.210631924813543,-6.301709329170796
-5.732635795895214,-6.301009161710329,-5.949436727569509,-5.8772032535591325,-6.657603444383027,-6.530491031041088,-6.019202734255431,-5.83862393492557,-6.210631924813543,-6.301709329170796,-6.030794952271905,999,999,999
-5.8821808693783755,-5.907315852538749,-5.550450050607813,-5.162600187277294,-5.00105295440272,-5.111458453909504,-5.513446220068397,-4.914844046901225,-4.998019971613609,-4.992276013919457,-5.581892088695855,-5.1589569951879355,-5.095422328012565,-5.242537418614568
-5.8821808693783755,-5.907315852538749,-6.1313659874020985,-5.162600187277294,-5.00105295440272,-5.111458453909504,-5.873791362034423,-4.914844046901225,-4.998019971613609,-4.992276013919457,-5.590139592530558,-5.095422328012565,-5.242537418614568,999
-5.0424081427252965,-5.0271179499235314,-5.555517854198498,-5.044049989772797,-5.054144574589189,-5.529203845538227,-5.573133132287077,-5.126918917989664,-5.048181131456446,-5.490834863121993,-5.1853371657944765,-4.818638915040645,999,999
-4.848441385230954,-4.8380624326635235,-5.203518009379846,-4.947065445455302,-4.637394770127672,-5.647474358069014,-4.864742919712962,-4.633441297654954,-4.77643516784539,-5.3442946178972415,-4.341943840327264,-4.639041222191584,-5.193666983821579,999
-5.839614022753563,-5.8821808693783755,-5.907315852538749,-6.1313659874020985,-5.550450050607813,-5.162600187277294,-5.00105295440272,-5.111458453909504,-5.513446220068397,-4.914844046901225,-4.998019971613609,-4.992276013919457,-5.1589569951879355,-5.095422328012565
-5.966144090360157,-6.464270512652195,-6.6035956647484255,-6.620895288435114,-6.212423364386526,-6.515650968511711,-6.656102295018017,-6.673587271225613,-6.433809208888293,-6.573041546792823,-6.608803925985747,999,999,999
-5.445574136526733,-4.793896519247088,-4.341943840327264,-5.308629133593901,-4.602493309367481,-4.318714417111936,-4.69650331270455,-5.405941375808613,-4.695013584280675,-4.316788619210958,-5.107847926887359,-5.805446635372756,-5.63185303760314,-5.373514936883931
